amount,hour_of_day,account_age_days,avg_historical_ticket,amount_zscore,velocity_1h,velocity_24h,distinct_merchants_24h,cross_merchant_velocity_1h,geo_mismatch,new_device,new_payee,payee_added_to_txn_minutes,sim_or_device_change_recent,session_duration_sec,is_international,chargeback_history_count,merchant_risk_score,billing_shipping_mismatch,fraud_pattern,is_fraud
1268.33,11,265,1157.7,0.239,0,5,1,0,0,0,0,121,0,117.8,0,0,0.164,0,legit,0
965.09,23,531,1067.75,-0.24,1,1,1,0,0,0,0,33,0,131.2,0,0,0.238,0,legit,0
647.42,2,1718,568.47,0.347,1,2,4,2,0,1,1,1422,0,437.6,0,0,0.017,0,legit,0
56.06,15,158,50.0,0.303,0,3,1,0,0,0,0,32,0,57.3,0,0,0.121,0,legit,0
480.55,23,74,466.73,0.074,0,2,1,0,0,0,0,40,0,64.4,0,0,0.0,0,legit,0
783.11,13,198,1055.53,-0.645,0,4,6,0,0,0,0,707,0,144.3,0,0,0.182,0,legit,0
1167.24,1,136,1022.62,0.354,0,1,1,0,0,0,0,17011,0,79.5,0,0,0.0,0,legit,0
1294.91,20,158,1143.17,0.332,1,2,2,0,0,0,0,1107,0,106.9,0,0,0.29,0,legit,0
310.94,5,113,608.25,-1.222,0,2,2,0,0,0,0,126,0,206.7,0,0,0.205,0,legit,0
2634.52,16,287,1350.09,2.378,0,2,1,0,0,0,0,9,0,127.1,0,0,0.011,0,legit,0
1141.0,4,327,718.94,1.468,2,2,3,0,0,0,0,146,0,104.0,0,0,0.245,0,legit,0
2407.68,20,285,1748.09,0.943,0,3,2,1,0,0,0,144,0,29.7,0,0,0.195,0,legit,0
2623.04,15,342,1648.88,1.477,0,2,1,1,0,0,0,8,0,72.8,0,0,0.178,0,legit,0
871.04,8,483,698.33,0.618,0,2,1,0,0,0,0,544,0,57.9,0,0,0.026,0,legit,0
579.28,18,202,419.67,0.951,0,1,1,1,0,0,0,732,0,162.5,0,0,0.217,0,legit,0
2094.11,7,324,2104.76,-0.013,0,2,1,0,1,0,0,576,0,52.2,1,0,0.0,0,legit,0
709.43,1,241,820.7,-0.339,0,5,1,1,0,0,0,5843,1,162.7,0,0,0.177,0,legit,0
539.08,7,838,650.24,-0.427,0,2,1,0,0,0,0,164,0,36.3,0,0,0.198,0,legit,0
810.19,19,427,715.58,0.331,1,1,1,0,0,0,0,74,0,56.8,0,0,0.094,0,legit,0
2125.59,22,331,1588.79,0.845,0,2,1,1,0,0,0,7787,0,75.7,0,0,0.119,0,legit,0
943.66,2,572,915.71,0.076,0,4,3,0,0,0,0,3880,0,47.3,0,0,0.389,0,legit,0
60.0,1,55,50.0,0.5,1,1,1,0,0,0,0,20,0,70.2,0,1,0.0,0,legit,0
1166.93,3,282,1172.21,-0.011,0,2,1,0,0,0,0,29,0,173.1,0,0,0.193,0,legit,0
633.35,18,765,1367.11,-1.342,0,5,1,0,0,0,0,98,0,64.6,0,0,0.31,0,legit,0
743.6,1,643,1342.81,-1.116,0,0,3,0,0,0,1,16,0,120.1,0,0,0.268,0,legit,0
976.04,0,411,860.42,0.336,1,1,2,1,0,1,0,14,0,71.1,0,0,0.096,0,legit,0
630.77,0,263,668.4,-0.141,0,2,1,1,0,0,0,2206,0,88.7,0,0,0.223,0,legit,0
409.24,4,231,460.94,-0.28,0,2,1,0,0,0,1,8,0,204.3,0,0,0.311,0,legit,0
1506.03,21,465,1281.23,0.439,0,0,2,0,0,0,0,2391,0,28.0,0,0,0.359,0,legit,0
1727.99,11,288,1564.54,0.261,0,3,2,0,0,0,0,361,1,28.0,0,1,0.107,0,legit,0
491.6,4,244,1113.71,-1.396,1,3,2,0,0,0,0,481,0,445.7,0,0,0.1,0,legit,0
351.7,9,529,471.11,-0.634,0,4,1,0,1,0,0,41,0,22.0,0,0,0.074,0,legit,0
553.4,3,567,913.15,-0.985,0,1,2,0,0,0,0,56,0,49.7,1,0,0.229,0,legit,0
2118.37,20,397,2191.18,-0.083,0,1,3,0,0,1,0,20,0,133.5,0,0,0.008,0,legit,0
726.63,7,323,1271.36,-1.071,2,0,1,0,0,0,0,9,0,65.1,0,0,0.279,0,legit,0
525.37,10,424,814.06,-0.887,0,2,2,0,0,0,0,190,0,105.6,1,0,0.185,0,legit,0
574.21,21,1300,581.5,-0.031,1,1,2,0,0,0,0,3257,0,29.0,0,0,0.134,0,legit,0
1326.37,7,759,1550.94,-0.362,0,1,1,0,0,0,0,546,0,71.8,0,0,0.261,1,legit,0
648.31,12,163,671.97,-0.088,0,2,1,0,0,0,1,1373,0,23.0,0,0,0.299,0,legit,0
2149.24,11,1162,1230.23,1.868,1,2,1,0,0,0,0,82,0,28.7,0,0,0.0,0,legit,0
2542.09,0,393,2373.89,0.177,0,1,1,0,0,0,0,43798,0,72.3,0,1,0.0,0,legit,0
1446.14,17,706,1282.99,0.318,0,2,1,0,0,0,0,1931,0,189.9,0,0,0.346,0,legit,0
58.82,8,93,50.0,0.441,0,0,1,0,0,0,0,621,0,71.7,0,0,0.104,0,legit,0
1115.3,7,312,1319.41,-0.387,0,4,1,0,0,0,1,10,1,163.0,0,1,0.175,0,legit,0
646.52,7,498,942.87,-0.786,0,0,1,0,0,0,0,40,0,39.3,0,0,0.283,0,legit,0
1984.83,3,321,1784.09,0.281,2,1,1,0,0,0,0,10,1,164.6,0,0,0.297,0,legit,0
950.54,2,456,1991.56,-1.307,0,2,4,1,1,0,0,861,0,74.2,0,0,0.17,0,legit,0
472.28,15,321,234.18,2.542,0,1,1,1,0,0,0,3037,0,113.5,0,0,0.16,0,legit,0
953.45,22,242,661.06,1.106,0,1,1,0,0,0,0,78522,0,136.5,0,0,0.287,0,legit,0
411.7,16,673,1387.88,-1.758,1,1,1,0,0,1,1,9,0,37.4,0,0,0.252,0,upi_collect_scam,1
2026.73,21,356,1247.35,1.562,0,2,2,0,0,1,0,91,0,132.7,0,0,0.058,0,legit,0
50.0,19,112,231.05,-1.959,2,2,2,0,0,1,1,65,0,18.5,1,0,0.315,0,upi_collect_scam,1
1352.24,18,140,1325.22,0.051,1,1,1,0,0,1,1,10,0,221.9,0,0,0.036,0,legit,0
1200.2,3,259,1470.25,-0.459,0,2,2,0,0,0,0,202,0,144.7,0,0,0.0,0,legit,0
3751.08,17,162,2239.95,1.687,0,2,1,0,0,1,0,736,0,33.7,0,0,0.061,0,legit,0
859.77,1,812,1100.54,-0.547,0,3,3,0,0,0,1,378,0,12.8,0,0,0.324,0,legit,0
1358.01,21,264,1447.78,-0.155,0,3,2,0,1,0,0,463,0,106.3,0,0,0.17,0,legit,0
2237.05,4,196,1681.88,0.825,1,1,1,0,0,1,0,44,0,77.8,0,0,0.265,0,legit,0
983.79,2,251,627.64,1.419,0,2,1,0,0,0,0,296,0,61.6,0,0,0.436,0,legit,0
1068.59,23,385,1158.43,-0.194,0,1,3,0,0,0,0,2295,0,68.6,0,0,0.106,0,legit,0
92.65,9,325,50.0,2.132,0,3,1,1,0,0,0,59,0,467.3,0,0,0.245,1,legit,0
713.68,12,145,1303.31,-1.131,1,1,2,0,0,0,1,74,0,157.5,0,0,0.184,0,legit,0
2647.95,17,648,2227.35,0.472,0,2,1,0,0,0,1,1123,0,163.1,1,0,0.118,0,legit,0
2988.54,17,383,2049.91,1.145,0,0,2,0,0,0,1,1838,0,38.4,1,0,0.201,0,legit,0
1319.84,12,375,866.55,1.308,0,3,1,1,0,0,1,208,1,61.0,0,0,0.21,0,legit,0
1465.5,3,310,1236.19,0.464,0,1,4,2,0,1,1,440,0,115.3,0,0,0.208,0,legit,0
1026.18,1,129,537.38,2.274,0,0,2,0,0,0,0,158,0,70.0,0,0,0.232,0,legit,0
1960.81,8,333,1094.6,1.978,0,1,1,2,0,0,1,11307,0,178.9,0,0,0.0,0,legit,0
1513.5,1,149,1359.89,0.282,0,2,2,0,0,1,0,10281,0,26.8,0,0,0.243,0,legit,0
1427.12,13,369,1193.93,0.488,0,3,4,0,0,0,0,488,0,49.1,0,0,0.0,0,legit,0
2020.59,10,127,1330.96,1.295,1,4,1,0,0,0,0,56,0,89.4,0,0,0.0,0,legit,0
30.47,11,84,50.0,-0.977,2,1,2,0,0,0,0,69,0,93.6,0,0,0.088,0,legit,0
3074.99,13,935,2205.15,0.986,0,3,2,0,0,0,0,950,0,81.5,0,0,0.023,0,legit,0
1597.79,21,357,1439.85,0.274,0,1,2,0,0,1,1,2541,0,152.1,0,0,0.197,0,legit,0
1358.68,3,830,1362.62,-0.007,0,2,1,0,0,0,0,374,0,254.8,0,0,0.097,0,legit,0
932.41,11,369,1285.06,-0.686,1,0,1,0,0,0,0,2555,0,74.9,0,0,0.139,0,legit,0
1257.6,13,444,1204.46,0.11,0,2,2,0,0,0,0,18,0,163.8,0,0,0.121,0,legit,0
249.22,18,281,188.36,0.808,0,4,3,4,0,1,1,960,0,29.6,0,0,0.182,0,legit,0
534.96,8,262,657.34,-0.465,1,4,2,0,0,0,0,2118,0,65.3,0,0,0.077,0,legit,0
502.22,1,756,1263.98,-1.507,1,3,1,0,0,0,0,50,0,57.4,0,0,0.284,0,legit,0
991.62,23,444,1580.83,-0.932,2,3,5,0,0,0,0,25,0,69.3,0,0,0.171,0,legit,0
687.78,0,217,579.9,0.465,0,1,1,1,0,0,1,110,0,228.7,0,0,0.0,0,legit,0
1282.54,10,274,1278.81,0.007,0,2,1,0,0,0,0,88,0,73.7,0,1,0.112,0,legit,0
451.63,22,1444,263.51,1.785,1,4,2,0,0,0,0,113,0,187.6,0,0,0.061,0,legit,0
3106.61,21,367,2086.21,1.223,0,2,1,0,0,0,0,1688,0,104.9,0,0,0.11,0,legit,0
145.0,19,1068,140.49,0.08,0,1,4,0,0,0,1,558,0,64.1,0,0,0.118,0,legit,0
1483.53,18,604,1760.99,-0.394,0,1,1,0,0,0,1,213,0,544.3,1,0,0.202,0,legit,0
3131.1,1,243,1625.82,2.315,1,2,1,0,0,0,1,0,0,36.7,0,0,0.237,0,upi_collect_scam,1
1695.27,9,118,1552.64,0.23,1,4,4,0,0,0,0,67,0,7.6,0,0,0.324,1,legit,0
715.02,23,496,1166.79,-0.968,0,0,1,0,0,0,0,11,0,83.7,0,0,0.155,0,legit,0
681.14,2,117,703.08,-0.078,0,0,2,2,0,1,1,50,0,149.4,0,0,0.286,0,legit,0
584.87,21,155,656.19,-0.272,0,4,3,1,0,0,0,29727,0,122.4,0,0,0.201,0,legit,0
1024.76,11,50,815.52,0.641,1,3,1,0,0,1,0,156,0,36.1,0,0,0.196,0,legit,0
361.21,5,288,888.83,-1.484,0,3,2,0,0,0,0,21,0,44.5,0,0,0.362,0,legit,0
57.25,6,526,50.0,0.363,0,3,3,2,0,1,1,247,0,37.5,0,0,0.109,0,legit,0
2194.3,7,375,1710.88,0.706,0,1,1,0,0,0,0,1883,0,185.4,0,0,0.036,0,legit,0
565.11,15,424,569.06,-0.017,2,5,4,0,0,0,0,406,0,122.0,0,0,0.324,0,legit,0
1669.03,17,857,1380.3,0.523,0,3,2,1,0,0,0,92,0,112.4,0,0,0.0,0,legit,0
526.31,13,1450,700.46,-0.622,0,1,1,0,0,0,0,37,0,131.6,0,0,0.235,0,legit,0
569.92,13,717,684.62,-0.419,2,3,1,0,0,0,0,2,0,33.0,0,0,0.233,0,legit,0
1487.89,23,580,1696.28,-0.307,0,0,1,1,0,0,0,200,0,240.4,0,0,0.103,0,legit,0
1841.3,16,305,1350.0,0.91,1,2,1,0,0,0,0,366,0,168.5,0,0,0.228,0,legit,0
383.39,18,405,762.05,-1.242,1,1,2,1,0,1,1,1836,0,139.3,0,0,0.319,0,legit,0
953.09,3,251,853.15,0.293,1,2,2,0,0,0,0,53,0,76.4,0,0,0.226,0,legit,0
555.28,10,563,507.85,0.233,0,4,2,0,0,0,0,3552,0,72.9,0,0,0.086,0,legit,0
1781.52,21,93,1264.41,1.022,0,3,1,0,0,0,0,2875,0,113.9,0,0,0.275,0,legit,0
1364.83,22,493,1349.42,0.029,0,3,1,0,0,0,0,238,0,54.8,0,1,0.168,0,legit,0
2893.73,21,354,1106.46,4.038,1,3,3,1,0,0,0,136,0,2306.1,0,0,0.204,0,remote_access_session,1
427.54,23,620,1552.5,-1.812,0,1,6,1,0,1,1,2629,0,152.4,0,0,0.326,1,legit,0
1767.68,22,700,1173.89,1.265,0,1,1,0,0,0,0,1702,0,111.9,0,0,0.184,0,legit,0
119.03,1,270,244.07,-1.281,0,1,1,1,0,0,0,8,0,138.2,0,0,0.369,0,legit,0
10.0,14,720,994.92,-2.475,1,1,2,0,0,0,0,6310,0,39.4,0,0,0.306,0,legit,0
315.52,19,481,261.21,0.52,0,0,4,0,0,0,0,300495,0,159.6,0,0,0.234,0,legit,0
1215.63,23,1175,2159.18,-1.092,0,2,1,1,0,0,0,80,0,56.2,0,0,0.254,0,legit,0
544.42,13,210,1248.78,-1.41,0,3,1,0,0,0,0,5821,0,35.5,0,0,0.221,0,legit,0
1015.61,19,557,862.55,0.444,0,2,2,0,0,0,1,250,0,61.3,0,0,0.094,0,legit,0
471.68,12,432,1213.43,-1.528,1,4,3,0,0,0,0,14575,0,139.2,0,0,0.138,0,legit,0
1116.35,22,437,775.93,1.097,2,4,1,0,0,0,0,147,0,93.2,0,0,0.344,0,legit,0
1088.42,11,328,913.49,0.479,0,3,2,0,0,0,0,40,0,193.0,0,0,0.065,0,legit,0
774.32,14,199,1165.88,-0.84,0,2,1,0,0,0,0,759,0,120.9,0,0,0.076,0,legit,0
956.65,1,731,1408.29,-0.802,0,3,1,1,0,0,1,29,0,14.7,0,0,0.161,0,legit,0
1337.45,7,602,2195.24,-0.977,1,2,1,0,0,0,0,386,0,24.1,0,0,0.144,1,legit,0
807.4,10,240,1008.21,-0.498,0,1,1,0,0,0,0,1152,0,27.6,0,0,0.274,0,legit,0
1636.52,10,181,1331.83,0.572,0,3,3,0,0,0,1,4397,0,123.5,0,0,0.353,0,legit,0
2130.98,10,216,1349.69,1.447,0,2,1,0,0,0,0,4,1,60.4,0,1,0.106,0,legit,0
2047.39,21,335,1678.01,0.55,2,2,1,0,0,0,0,55,0,63.5,0,0,0.0,0,legit,0
312.92,23,75,400.05,-0.545,0,2,2,0,0,0,0,4,0,13.9,0,0,0.129,0,legit,0
1146.39,16,299,1403.27,-0.458,0,1,1,0,0,0,0,312,0,144.8,0,0,0.0,0,legit,0
555.59,22,130,900.33,-0.957,0,2,2,0,0,0,0,2,0,130.4,0,0,0.176,0,legit,0
545.33,15,69,580.86,-0.153,0,4,1,0,0,0,0,294,0,175.3,0,0,0.08,0,legit,0
1601.39,23,267,1594.02,0.012,0,2,1,1,0,0,0,66,0,55.5,0,0,0.236,0,legit,0
363.14,2,584,705.45,-1.213,0,1,1,1,0,0,1,111,0,44.0,0,0,0.311,0,legit,0
1679.58,22,88,1211.78,0.965,0,1,2,0,0,0,0,597,0,128.7,0,0,0.021,0,legit,0
1330.9,8,946,876.35,1.297,0,4,4,0,0,0,0,1,0,40.0,0,0,0.264,0,legit,0
1902.76,3,663,1733.97,0.243,0,3,5,0,0,0,0,40,0,85.1,0,0,0.108,0,legit,0
1670.63,21,1530,1228.47,0.9,0,4,1,1,0,0,1,142,0,34.5,0,0,0.006,0,account_takeover_simswap,1
1753.3,22,453,1062.64,1.625,3,2,1,0,0,0,0,431,0,50.1,1,0,0.202,0,legit,0
1788.62,22,326,1028.57,1.847,0,1,3,0,0,0,0,247,0,301.3,0,0,0.198,0,legit,0
8104.07,2,558,1835.71,8.537,0,3,1,1,0,0,1,24,0,38.4,1,1,0.0,0,account_takeover_simswap,1
10.0,2,136,941.88,-2.473,0,2,2,0,0,0,0,1166,0,128.7,0,0,0.146,0,legit,0
387.04,5,249,733.85,-1.181,0,3,1,0,0,0,0,601,0,70.1,0,0,0.36,0,legit,0
1360.73,16,673,1859.54,-0.671,0,2,1,0,0,0,0,552,0,73.9,0,0,0.546,0,legit,0
127.67,2,290,236.66,-1.151,0,3,1,0,0,0,0,190,0,160.0,0,0,0.111,0,legit,0
1092.3,2,955,779.48,1.003,0,1,1,0,1,0,0,2186,0,20.8,0,0,0.198,0,legit,0
1411.34,16,783,1615.09,-0.315,0,3,2,2,0,0,0,169,0,37.0,0,0,0.059,0,legit,0
2351.82,1,246,1179.43,2.485,0,1,3,0,0,1,0,146,1,356.5,0,1,0.019,0,account_takeover_simswap,1
365.06,7,251,419.26,-0.323,1,1,1,0,0,0,0,126,0,97.6,0,0,0.02,0,legit,0
1638.83,3,78,1648.02,-0.014,1,3,3,1,0,0,0,300,0,282.8,0,0,0.148,0,legit,0
339.32,13,758,561.35,-0.989,0,2,1,0,0,0,1,169,0,24.2,0,0,0.256,0,legit,0
5188.76,1,749,1256.77,7.822,1,3,2,0,0,0,1,5,0,114.8,0,2,0.043,0,account_takeover_simswap,1
739.62,20,297,769.26,-0.096,0,2,2,0,0,0,0,710,0,173.7,0,0,0.147,0,legit,0
1389.5,5,700,1138.43,0.551,0,1,1,0,0,0,0,502,0,83.8,0,0,0.213,0,legit,0
15.4,22,372,50.0,-1.73,0,1,2,0,0,0,0,951,0,13.3,0,0,0.0,0,legit,0
3234.02,10,485,733.86,8.517,0,5,2,1,0,1,1,2,0,177.6,0,0,0.02,0,account_takeover_simswap,1
1517.42,13,280,1495.96,0.036,0,0,2,1,0,0,0,331,0,292.9,0,0,0.0,0,legit,0
1133.14,3,416,1080.19,0.123,0,2,1,1,0,0,0,1798,0,35.6,0,0,0.205,0,legit,0
354.25,19,334,1209.33,-1.768,0,1,1,0,0,1,0,84,0,20.0,0,0,0.0,0,legit,0
1134.54,17,403,1698.47,-0.83,0,2,2,0,0,0,0,1048,0,145.3,0,0,0.186,0,legit,0
815.61,16,663,1497.44,-1.138,0,3,2,1,0,1,1,1827,0,71.2,0,0,0.288,0,legit,0
1155.29,8,1173,1732.19,-0.833,0,3,2,0,1,0,0,54,0,36.8,0,0,0.028,0,legit,0
390.04,3,255,306.53,0.681,0,2,1,0,0,1,0,86,0,85.4,0,0,0.0,0,legit,0
1173.16,9,523,1132.91,0.089,0,3,1,0,0,1,0,318,0,86.4,0,0,0.278,0,legit,0
10.0,9,887,508.5,-2.451,0,2,4,2,0,1,1,186,0,95.7,0,0,0.0,0,legit,0
2796.1,13,1429,2290.06,0.552,1,3,1,0,0,1,0,3874,0,93.8,1,0,0.1,0,legit,0
2278.88,17,403,2366.8,-0.093,0,3,1,0,0,0,0,392,0,308.4,0,0,0.295,0,legit,0
2643.85,2,122,1527.84,1.826,0,3,1,1,0,0,0,1745,0,246.1,0,1,0.125,1,legit,0
1048.04,0,502,740.23,1.04,1,1,1,1,1,1,1,292,0,61.7,0,0,0.214,0,legit,0
1320.6,17,333,1392.92,-0.13,1,1,1,0,0,0,0,440,0,48.5,0,1,0.151,0,legit,0
2160.04,15,1101,2239.63,-0.089,0,2,1,0,0,0,0,62,0,17.4,0,0,0.138,0,legit,0
725.03,16,651,1430.77,-1.233,1,3,1,0,0,0,0,4405,0,67.5,0,0,0.008,0,legit,0
1125.28,12,135,1201.91,-0.159,0,2,1,0,0,0,0,2,0,74.9,0,0,0.46,0,legit,0
440.96,16,1272,742.72,-1.016,1,2,1,1,0,0,0,134,0,72.2,0,0,0.573,0,legit,0
389.88,17,281,1314.71,-1.759,1,2,4,0,0,0,1,99,0,13.2,0,0,0.422,0,legit,0
2874.89,0,869,1952.55,1.181,0,2,2,1,0,0,0,1116,0,77.5,0,0,0.249,0,legit,0
429.23,23,537,330.16,0.75,1,0,1,0,0,0,0,3032,0,32.7,0,0,0.059,0,legit,0
963.6,13,605,750.78,0.709,1,3,1,0,0,0,1,64,0,79.7,0,0,0.088,0,legit,0
1877.9,2,27,2296.81,-0.456,0,3,2,0,0,0,0,3148,0,169.5,0,0,0.062,0,legit,0
405.09,2,641,999.96,-1.487,0,1,1,0,0,0,0,17,0,185.9,0,0,0.258,0,legit,0
138.69,0,214,1036.29,-2.165,0,3,4,0,0,0,0,23550,0,77.7,0,0,0.139,0,legit,0
1271.55,15,1082,1474.03,-0.343,0,2,2,1,0,0,0,1557,0,226.5,0,0,0.088,0,legit,0
13.38,18,197,50.0,-1.831,0,0,1,1,0,0,0,194,0,156.6,0,0,0.188,0,legit,0
1294.55,14,262,850.31,1.306,0,3,1,2,0,0,0,543,0,85.9,0,0,0.0,0,legit,0
323.39,23,990,749.42,-1.421,0,1,2,0,0,0,0,58,0,58.3,0,1,0.125,0,legit,0
1891.33,4,229,1273.48,1.213,0,1,3,0,0,0,0,20,0,20.0,0,0,0.351,0,legit,0
674.16,3,263,540.67,0.617,0,3,1,0,0,0,0,377,1,59.2,0,0,0.196,0,legit,0
603.71,7,121,765.92,-0.529,1,2,1,0,0,1,0,95,0,208.9,0,0,0.204,0,legit,0
1150.04,21,741,1590.65,-0.692,0,1,3,0,0,0,0,1077,0,106.8,0,0,0.173,0,legit,0
1222.85,19,614,1349.57,-0.235,1,2,2,1,0,0,0,9,0,77.9,0,0,0.005,0,legit,0
704.0,4,1121,1342.5,-1.189,0,0,2,2,0,0,0,87,0,201.5,0,0,0.107,0,legit,0
1059.06,8,442,1157.54,-0.213,1,2,1,0,0,0,0,200,0,71.1,0,0,0.202,0,legit,0
375.84,7,1244,624.03,-0.994,0,2,2,1,0,1,0,2554,0,18.7,1,0,0.322,0,legit,0
2362.37,7,716,1671.95,1.032,0,2,1,0,0,0,0,24572,0,216.5,0,0,0.239,0,legit,0
395.04,1,295,1046.66,-1.556,0,1,2,0,0,0,0,593,0,45.8,0,0,0.0,0,legit,0
615.1,23,151,1529.73,-1.495,1,0,2,0,0,0,0,8985,0,27.5,0,0,0.101,0,legit,0
566.23,2,954,853.18,-0.841,0,4,2,0,0,0,1,757,0,53.8,0,0,0.346,1,legit,0
440.12,19,979,806.33,-1.135,0,1,1,0,0,1,1,17,0,112.9,0,0,0.241,0,legit,0
475.9,7,362,658.28,-0.693,0,3,2,0,0,0,0,12,0,196.7,0,0,0.008,0,legit,0
1140.81,7,497,974.02,0.428,0,1,2,0,0,0,1,2288,0,85.8,0,0,0.225,0,legit,0
1552.63,1,433,1217.73,0.688,1,2,2,0,0,0,0,7263,0,253.6,0,0,0.192,0,legit,0
3175.33,1,93,1996.12,1.477,0,3,3,2,0,1,1,398,0,93.4,0,0,0.254,0,legit,0
2137.92,10,198,1365.38,1.415,2,1,1,1,0,0,0,32,0,41.3,0,0,0.152,0,legit,0
1125.08,10,405,1167.88,-0.092,0,1,1,1,0,0,0,8483,0,51.0,0,0,0.0,0,legit,0
1598.39,12,772,1581.55,0.027,0,2,1,1,0,0,0,28,1,41.0,0,0,0.05,0,legit,0
514.51,16,259,987.23,-1.197,0,3,2,0,0,0,0,1028,0,43.2,0,0,0.071,0,legit,0
2411.39,8,400,1488.94,1.549,2,2,1,0,0,0,0,1170,0,204.8,0,0,0.051,0,legit,0
1531.26,10,585,1503.42,0.046,0,2,3,0,0,1,0,49,0,25.4,0,0,0.082,0,legit,0
373.64,19,438,609.14,-0.967,1,2,1,0,0,0,0,19855,0,82.4,0,0,0.0,0,legit,0
786.28,12,468,2074.1,-1.552,0,3,3,0,0,0,0,46592,0,76.9,0,0,0.344,0,legit,0
1488.35,13,227,1358.06,0.24,0,4,4,2,0,1,1,250,0,59.7,0,0,0.353,0,legit,0
543.3,6,77,771.5,-0.739,0,0,1,0,0,0,0,49,0,36.7,0,0,0.245,0,legit,0
1966.58,22,158,1651.28,0.477,0,3,1,0,0,0,0,650,0,211.1,0,0,0.21,0,legit,0
1244.2,2,649,1114.1,0.292,0,2,2,0,0,0,0,3780,0,248.2,1,0,0.034,0,legit,0
719.63,21,594,1220.64,-1.026,0,5,4,0,0,0,0,29464,0,86.0,0,0,0.321,0,legit,0
1170.74,9,347,1142.32,0.062,0,5,3,1,0,0,0,1255,0,52.6,0,0,0.107,0,legit,0
1429.63,9,383,1423.87,0.01,0,4,1,0,0,0,0,180,0,76.0,0,0,0.225,0,legit,0
2550.25,4,663,1946.62,0.775,0,3,1,0,0,0,0,2013,0,105.4,0,0,0.242,0,legit,0
751.23,18,416,523.36,1.088,1,0,1,1,0,0,0,1036,0,125.7,0,0,0.046,0,legit,0
1263.2,23,527,1545.06,-0.456,0,5,2,0,0,0,1,5681,0,217.4,0,0,0.097,0,legit,0
3151.54,20,498,2053.26,1.337,0,2,1,1,0,0,0,1288,0,145.6,0,0,0.54,0,legit,0
1722.85,6,492,1201.35,1.085,0,3,1,0,0,0,0,725,0,88.0,0,0,0.0,0,legit,0
787.04,4,865,794.38,-0.023,0,3,4,0,0,0,0,18,0,46.1,0,0,0.043,0,legit,0
1600.64,12,1251,1586.97,0.022,0,2,1,0,0,0,0,2301,0,149.2,0,0,0.172,0,legit,0
1290.24,23,222,1132.28,0.349,0,1,1,0,0,0,0,104,0,301.1,0,0,0.367,0,legit,0
713.27,6,106,822.69,-0.332,2,1,3,0,0,0,0,1170,0,72.1,0,0,0.188,0,legit,0
364.22,4,292,265.81,0.926,0,4,1,0,0,0,0,627,0,48.7,0,0,0.178,0,legit,0
835.18,1,410,2261.99,-1.577,0,2,1,0,0,0,0,99,0,28.4,0,0,0.085,0,legit,0
761.62,8,266,773.99,-0.04,1,3,2,0,0,0,0,355,0,72.8,0,0,0.092,0,legit,0
607.98,23,428,1173.16,-1.204,0,4,3,0,0,0,0,3540,1,46.5,0,0,0.021,0,legit,0
1333.98,4,320,1394.68,-0.109,0,2,2,0,0,0,0,23,0,113.9,0,0,0.321,0,legit,0
380.56,0,947,453.6,-0.403,1,1,3,1,0,1,1,682,0,56.9,0,0,0.242,0,legit,0
655.26,10,480,755.65,-0.332,0,2,3,1,0,0,0,1131,0,65.2,0,0,0.0,0,legit,0
832.87,15,739,1070.31,-0.555,2,1,1,1,0,0,0,317,0,182.8,0,0,0.075,0,legit,0
1016.29,1,978,756.83,0.857,0,0,2,0,0,0,0,2108,1,86.9,0,0,0.248,0,legit,0
1236.52,16,328,1240.57,-0.008,0,3,3,2,0,1,1,34968,0,318.7,0,0,0.0,0,legit,0
1622.9,3,104,1114.39,1.141,1,1,2,1,0,1,1,4807,0,22.0,0,0,0.214,0,legit,0
598.95,15,385,705.44,-0.377,0,3,1,1,0,0,0,2,0,127.8,0,0,0.244,0,legit,0
371.79,5,238,800.43,-1.339,1,4,3,0,0,0,1,325,0,117.5,0,0,0.373,0,legit,0
1087.37,14,420,1326.11,-0.45,0,2,3,0,0,0,0,390,0,22.1,0,0,0.345,0,legit,0
858.91,23,735,1391.05,-0.956,1,3,1,0,0,0,0,1889,0,61.2,0,0,0.224,0,legit,0
1606.99,1,353,1114.38,1.105,0,2,3,1,0,0,0,7,0,202.9,0,0,0.2,0,legit,0
3643.39,13,1034,2238.4,1.569,0,6,1,0,0,0,0,4372,0,71.8,0,0,0.0,0,legit,0
638.66,8,220,853.43,-0.629,0,1,1,0,0,0,1,667,0,303.4,0,0,0.253,0,legit,0
677.89,1,179,594.55,0.35,2,2,1,0,0,0,0,0,0,117.7,0,0,0.221,0,legit,0
402.54,9,881,376.49,0.173,1,2,2,0,0,0,0,10,1,125.1,1,0,0.115,0,legit,0
392.81,18,234,730.89,-1.156,0,3,1,2,0,0,1,1873,0,91.4,0,0,0.1,0,legit,0
1961.54,6,9,1196.09,1.6,2,19,7,4,0,0,0,12632,0,47.7,0,0,0.397,0,mule_cashout_ring,1
988.83,21,98,792.52,0.619,0,1,3,4,0,1,1,96,0,45.9,0,0,0.159,0,legit,0
276.02,1,325,206.82,0.836,3,4,1,0,0,0,0,3475,0,133.0,0,0,0.109,0,legit,0
1817.82,19,1239,930.08,2.386,3,4,2,0,0,0,0,148,0,11.9,0,0,0.229,0,upi_collect_scam,1
1126.8,18,146,854.44,0.797,0,1,1,0,0,0,0,83,0,114.0,0,0,0.064,0,legit,0
